person  ,year  ,statecode  ,race  ,gender  ,age  ,Education  ,Food  ,Beauty  ,Health
36588,2021,35,White  ,Female  ,18,636.9,470.9,60.67,295.15
36589,2021,35,White  ,Male  ,23,645.5,436.1,64.44,287.95
36590,2021,35,White  ,Male  ,17,703.2,628.6,58.83,300.15
36591,2021,35,White  ,Male  ,18,785.7,621,70.35,330.7
36592,2021,35,White  ,Female  ,18,450.8,501.9,53.92,257.75
36593,2021,35,White  ,Female  ,19,460.6,538,56.89,222.8
36594,2021,35,Asian  ,Female  ,18,479.6,425.6,42.3,187.85
36595,2021,35,White  ,Female  ,18,503,484.4,49.52,277.5
36596,2021,35,Black  ,Female  ,18,576.1,441.4,40.88,201.25
36597,2021,35,White  ,Male  ,17,573.7,579.3,57.82,291.5
36598,2021,35,White  ,Female  ,17,501.9,435.1,41.41,209.95
36599,2021,35,Black  ,Male  ,16,471.1,477.3,37.7,255.1
36600,2021,35,Asian  ,Female  ,18,554.1,519.7,49.61,215.45
36601,2021,41,White  ,Female  ,16,633.8,583.7,61.31,277.45
36602,2021,41,White  ,Female  ,18,446.8,487.9,41.76,184.6
36603,2021,41,Asian  ,Male  ,20,536.6,545.3,63,235.25
36604,2021,41,Asian  ,Female  ,17,556.7,492.3,52.82,261.85
36605,2021,41,White  ,Male  ,19,392.6,427.9,38.4,227.75
36606,2021,41,White  ,Female  ,23,568.8,573.3,61.43,274.9
36607,2021,41,White  ,Female  ,16,782.1,663.8,66.78,368.8
36608,2021,41,White  ,Male  ,17,505.2,463.8,38.77,203.25
36609,2021,41,Asian  ,Female  ,16,450.8,443.2,59.13,232.35
36610,2021,41,White  ,Female  ,17,505,496.7,39.46,230.4
36611,2021,41,White  ,Male  ,17,540.5,501.7,50.1,235.95
36612,2021,41,Asian  ,Female  ,18,452.4,531.4,36.3,192.15
36613,2021,41,White  ,Female  ,17,487.7,539.9,48.16,194.9
36614,2021,41,Black  ,Female  ,17,498.3,427,38.31,224.3
36615,2021,41,Asian  ,Female  ,18,466.3,360.1,40.67,188.35
36616,2021,41,White  ,Female  ,22,484.2,534.2,52.43,233.2
36617,2021,41,White  ,Female  ,19,401.3,469,40.19,218.95
36618,2021,41,White  ,Male  ,18,421.2,432.6,52.02,226.8
36619,2021,41,White  ,Male  ,22,794.5,640.6,66.01,342.55
36620,2021,41,White  ,Female  ,18,416.9,490.4,44.88,187.75
36621,2021,41,White  ,Female  ,18,498,478.5,57.91,225.5
36622,2021,41,White  ,Male  ,17,742.1,652.5,65.87,307
36623,2021,41,HispLatinos  ,Female  ,17,529.9,533.7,56.22,230.45
36624,2021,41,White  ,Female  ,19,676.6,624,58.99,275.5
36625,2021,41,Asian  ,Male  ,19,498.3,590.5,53.56,254.95
36626,2021,41,White  ,Male  ,18,417.2,485.5,53.96,236.75
36627,2021,41,Asian  ,Male  ,17,433.6,340.4,46.49,217.95
36628,2021,41,White  ,Female  ,20,556.2,562.1,53.51,303
36629,2021,41,Black  ,Male  ,19,601.6,564.2,60.99,265.3
36630,2021,41,White  ,Female  ,17,470.7,565.9,60.86,264.6
36631,2021,41,Asian  ,Female  ,19,520.4,492.8,48.03,229.05
36632,2021,41,White  ,Female  ,17,456.5,427.1,50.16,207.55
36633,2021,41,White  ,Female  ,18,391.6,483.3,52.81,241.45
36634,2021,41,White  ,Female  ,18,437.8,597.1,58.17,251.5
36635,2021,41,Asian  ,Female  ,19,718.3,704.2,69.41,308.45
36636,2021,41,Asian  ,Female  ,17,415.8,549.5,49.98,245.05
36637,2021,41,White  ,Male  ,17,536.3,529,43.23,301.15
36638,2021,41,Asian  ,Female  ,18,460.9,422,46.29,202.75
36639,2021,41,Asian  ,Female  ,16,483.2,512.7,52.31,225.95
36640,2021,41,Black  ,Female  ,17,448,504.4,39.52,265.95
36641,2021,41,Asian  ,Male  ,18,619.3,460.1,46.91,204.65
36642,2021,41,White  ,Male  ,17,561.7,497.4,44.09,283.4
36643,2021,41,Asian  ,Female  ,18,417.8,582.3,59.47,224.8
36644,2021,41,White  ,Female  ,16,541.5,521.4,58.95,243.05
36645,2021,41,Asian  ,Female  ,18,649.6,571.9,62.28,279.25
36646,2021,41,White  ,Male  ,18,409.3,403.5,46.8,208.5
36647,2021,41,White  ,Female  ,17,529.9,588.6,58.9,281.05
36648,2021,41,White  ,Female  ,17,388.4,519.6,57.78,267.95
36649,2021,41,White  ,Female  ,17,701.6,655.1,70.1,309.8
36650,2021,41,White  ,Male  ,17,751.7,639,63.94,317
36651,2021,41,Asian  ,Female  ,17,450,521.2,51,217.5
36652,2021,41,White  ,Female  ,20,680.2,632.5,61.68,313.05
36653,2021,41,White  ,Male  ,18,655.3,474.4,52.25,220.25
36654,2021,41,White  ,Female  ,21,676.7,616,66.51,336.4
36655,2021,41,White  ,Male  ,17,622,516.5,59.68,274.1
36656,2021,41,White  ,Female  ,17,444.7,475.1,46.96,230.7
36657,2021,41,White  ,Female  ,17,498.2,563.6,59.34,204.3
36658,2021,41,White  ,Female  ,18,571.8,517.2,50.07,257.65
36659,2021,41,White  ,Male  ,22,704.9,600.8,67.09,332.35
36660,2021,41,White  ,Female  ,18,503.5,447.4,49.88,239.1
36661,2021,41,White  ,Female  ,21,459.1,509.4,53.86,254.9
36662,2021,41,White  ,Female  ,18,401.4,481.6,57.76,250.6
36663,2021,41,Asian  ,Female  ,18,532,570.5,55.92,259.6
36664,2021,41,Non  ,Female  ,16,519.9,531.9,55.52,287.05
36665,2021,41,White  ,Female  ,16,571.8,402.2,47.67,236.5
36666,2021,41,White  ,Female  ,18,622.9,644,67.82,284
36667,2021,41,Asian  ,Male  ,17,588.3,475.2,54.19,239.55
36668,2021,41,Asian  ,Male  ,17,535.3,442.5,53.58,253.65
36669,2021,41,White  ,Female  ,18,520.3,543.9,54.49,249.85
36670,2021,41,White  ,Female  ,22,662.6,657.4,69.54,249.3
36671,2021,41,White  ,Female  ,18,689.9,644.5,65.72,301.8
36672,2021,41,White  ,Female  ,17,604.1,587.4,62.36,283.65
36673,2021,41,White  ,Female  ,18,418.1,466.5,44.31,210.2
36674,2021,41,Asian  ,Male  ,19,492,340.5,46.86,194.45
36675,2021,41,White  ,Female  ,17,460.9,523,50.88,234.25
36676,2021,41,Asian  ,Female  ,17,638.6,409.4,49.02,210.8
36677,2021,41,White  ,Female  ,16,461.5,337.2,39.89,181.65
36678,2021,41,Asian  ,Male  ,16,592.6,545.1,56.01,268.75
36679,2021,41,Asian  ,Female  ,22,404.8,482.7,52.72,261.75
36680,2021,41,White  ,Female  ,18,564.8,558.1,54.36,276
36681,2021,41,White  ,Female  ,17,551.8,549.9,39.8,225.85
36682,2021,41,White  ,Female  ,17,751.9,613.1,67.17,324.6
36683,2021,41,White  ,Male  ,17,670.7,567.9,63.51,289.65
36684,2021,41,White  ,Female  ,21,395.5,509.9,42.8,231.3
36685,2021,41,White  ,Female  ,17,480.8,422.4,43.32,208.65
36686,2021,41,White  ,Male  ,16,672.4,539.7,56.2,264.05
36687,2021,41,White  ,Female  ,17,581.5,498.6,56.85,245.25
36688,2021,41,White  ,Female  ,17,683,559.9,66.49,284.75
36689,2021,41,White  ,Male  ,18,560.8,445.4,50.63,213.25
36690,2021,41,White  ,Male  ,17,500.7,330.4,47.92,214.55
36691,2021,41,White  ,Male  ,17,721.1,481,46.26,262.3
36692,2021,41,White  ,Male  ,17,560.7,541,59.73,277.55
36693,2021,41,White  ,Female  ,18,643,531.1,55.69,225.25
36694,2021,41,White  ,Male  ,19,531.9,511.9,58.61,205.3
36695,2021,41,White  ,Male  ,17,640.4,543.6,60.82,288.55
36696,2021,41,Asian  ,Female  ,19,480.3,538.5,55.29,221.85
36697,2021,41,HispLatinos  ,Female  ,21,440.8,416.1,51.77,241.6
36698,2021,41,Black  ,Male  ,19,670.9,576.9,59.93,289.6
36699,2021,41,White  ,Female  ,18,552.2,507,49.49,232.05
36700,2021,41,White  ,Female  ,23,741.9,609,65.39,329.75
36701,2021,41,Asian  ,Female  ,19,407.2,569.4,52.87,218.35
36702,2021,41,Asian  ,Female  ,17,512.8,502.9,50.19,200.45
36703,2021,41,White  ,Male  ,21,592.3,552.4,59.35,248.9
36704,2021,41,White  ,Female  ,18,417.6,523.3,46.35,188.7
36705,2021,41,White  ,Female  ,18,434.4,407.8,40.95,253.2
36706,2021,41,Asian  ,Female  ,18,393.8,473.2,48.44,200.1
36707,2021,41,White  ,Female  ,24,496.2,532.1,50.17,245.15
36708,2021,41,White  ,Female  ,24,533,637.9,67.14,272
36709,2021,41,White  ,Male  ,17,421.7,357.6,39.72,223.2
36710,2021,41,White  ,Male  ,17,442.8,510.6,49.71,214.25
36711,2021,41,White  ,Male  ,17,682.6,598.9,59.34,265.5
36712,2021,41,Asian  ,Male  ,17,785.2,672.2,72.16,382.2
36713,2021,41,Black  ,Female  ,19,644.6,516.5,49.71,234.75
36714,2021,41,White  ,Female  ,17,735.1,574.2,63.63,337.95
36715,2021,41,White  ,Female  ,16,561.1,509.7,41.51,183.15
36716,2021,41,White  ,Female  ,17,419.2,445.3,38.72,236.3
36717,2021,41,Asian  ,Male  ,19,459.2,559.9,58.43,263.25
36718,2021,41,Black  ,Female  ,17,604.4,516.2,56.46,240.8
36719,2021,41,White  ,Female  ,17,531,531.1,52.42,250.7
36720,2021,41,Asian  ,Female  ,16,495.4,445.8,48.59,253.05
36721,2021,41,White  ,Male  ,20,520.8,504.4,55.78,280.95
36722,2021,41,Asian  ,Female  ,17,424.4,502.7,39.87,237.3
36723,2021,41,White  ,Female  ,16,395.9,368.6,45.02,265.55
36724,2021,41,White  ,Female  ,18,510.2,548.5,57.24,269.85
36725,2021,41,White  ,Female  ,17,595.1,595,59.95,283.5
36726,2021,41,White  ,Female  ,20,547.3,534.4,54.56,231.85
36727,2021,41,White  ,Female  ,20,675.2,525.3,58.79,265.5
36728,2021,41,White  ,Female  ,19,508.4,462.8,48.71,216.4
36729,2021,41,Asian  ,Female  ,20,518.9,446.7,40.53,230.7
36730,2021,41,Asian  ,Male  ,18,500,409.3,42.29,224.2
36731,2021,41,White  ,Male  ,19,642.9,619.9,65.02,302.2
36732,2021,41,White  ,Female  ,17,564.5,507.5,38.47,203.3
36733,2021,41,White  ,Male  ,17,387.5,365,40.02,188.05
36734,2021,41,Black  ,Male  ,19,542.3,496.1,36.17,259.05
36735,2021,41,White  ,Female  ,20,480.1,488.6,51.45,214
36736,2021,41,White  ,Female  ,19,528.1,455.3,46.55,197.7
36737,2021,41,White  ,Female  ,17,503.9,319.3,42.36,262.2
36738,2021,41,White  ,Female  ,17,462.7,357.7,37.46,178.1
36739,2021,41,White  ,Female  ,17,423,477.2,42.39,182.95
36740,2021,41,White  ,Male  ,17,550.3,435.3,44.99,260.6
36741,2021,41,Asian  ,Male  ,19,686.2,463.8,50.57,303.9
36742,2021,41,White  ,Female  ,18,588.3,538.1,61.97,245
36743,2021,41,White  ,Female  ,18,487.4,572.5,61.17,252.25
36744,2021,41,Asian  ,Male  ,17,529.7,434,53.36,282.1
36745,2021,41,Asian  ,Female  ,17,538.5,532.5,53.9,245.35
36746,2021,41,White  ,Male  ,24,648.7,557.5,58.71,271.45
36747,2021,41,White  ,Male  ,18,651.6,560.4,59.46,288.7
36748,2021,41,Asian  ,Female  ,18,569.2,509.9,49.29,188.9
36749,2021,41,White  ,Female  ,17,463.6,468.9,45.1,253.15
36750,2021,41,Asian  ,Male  ,18,701.6,606.6,63.78,301.8
36751,2021,41,White  ,Male  ,17,527,455.6,54.01,280.75
36752,2021,41,Asian  ,Female  ,18,492.1,521,48.97,238.75
36753,2021,41,Asian  ,Female  ,19,578.5,601.1,57.81,240.5
36754,2021,41,White  ,Female  ,17,542.3,507.9,53.41,217.5
36755,2021,41,White  ,Male  ,18,757.3,573.1,69.23,338.4
36756,2021,41,White  ,Female  ,17,613,544.3,47.67,207.6
36757,2021,41,Asian  ,Female  ,16,439.9,389.7,52.35,229.4
36758,2021,41,White  ,Female  ,17,697.6,618.4,62.5,293.2
36759,2021,41,HispLatinos  ,Female  ,18,605.2,533.8,54.07,229.4
36760,2021,41,Asian  ,Male  ,18,588.1,588.6,60.19,264.2
36761,2021,41,Asian  ,Female  ,20,516.5,368.6,39.41,278.35
36762,2021,41,Asian  ,Male  ,16,721.1,532.5,58.01,278.6
36763,2021,41,Asian  ,Male  ,16,554.5,601.1,61.89,275.35
36764,2021,41,White  ,Male  ,17,811.1,541.3,51.07,255.55
36765,2021,41,Asian  ,Female  ,20,538,339.6,43.15,233.9
36766,2021,41,White  ,Male  ,16,606.3,572.5,62.73,292.3
36767,2021,41,White  ,Female  ,17,404.5,438.5,35.92,216.55
36768,2021,41,White  ,Female  ,18,510.9,562.6,60.66,253
36769,2021,41,White  ,Female  ,17,423.9,442,40.95,237
36770,2021,41,White  ,Male  ,18,484.4,467.7,38.2,253.1
36771,2021,41,Asian  ,Female  ,21,584,565.5,61.31,256.3
36772,2021,41,White  ,Female  ,18,565.2,544.1,58.86,196
36773,2021,41,Asian  ,Male  ,17,682.1,569.1,61.16,261.45
36774,2021,41,White  ,Female  ,17,607.1,546.6,55.41,270.75
36775,2021,41,White  ,Female  ,18,439.4,440.1,44.72,202.25
36776,2021,41,White  ,Male  ,17,693,545.6,61.99,300.4
36777,2021,41,Asian  ,Male  ,19,375.2,328.3,42.11,190.65
36778,2021,41,White  ,Male  ,16,451.7,416.5,41.77,251.15
36779,2021,41,Asian  ,Female  ,18,498,491.1,48.93,216.05
36780,2021,41,Asian  ,Male  ,17,380.2,437.5,44.54,212.25
36781,2021,41,White  ,Female  ,16,665.5,636.3,72.3,324.75
36782,2021,41,White  ,Male  ,17,798.3,670.2,72.22,339.7
36783,2021,41,White  ,Female  ,18,441.7,531.2,57.31,234.45
36784,2021,41,White  ,Male  ,17,687.6,585.8,61.7,315.55
36785,2021,41,Asian  ,Female  ,17,480.5,543.3,46.83,273
36786,2021,41,White  ,Male  ,19,670.4,426.6,47.72,219.3
36787,2021,41,White  ,Male  ,19,400.1,468.7,54.48,245.65
36788,2021,41,White  ,Female  ,17,487.7,529.5,55.79,264.15
36789,2021,41,White  ,Female  ,17,709.5,488,61.38,249.25
36790,2021,41,White  ,Female  ,20,652.7,582.7,58.13,256.85
36791,2021,41,White  ,Male  ,18,486.5,476.2,47.43,251.75
36792,2021,41,White  ,Male  ,16,747.7,679.5,66.54,320.45
36793,2021,41,White  ,Female  ,23,427.1,561.4,55.95,237.15
36794,2021,41,White  ,Female  ,16,614.1,551,57.51,262.35
36795,2021,41,Asian  ,Male  ,18,695.5,575.1,67.62,311
36796,2021,41,White  ,Female  ,22,789.9,643,68.18,366.6
36797,2021,41,Asian  ,Male  ,17,537.9,488.7,46.42,238.05
36798,2021,41,White  ,Male  ,18,647.7,635.2,67.13,338.35
36799,2021,41,White  ,Female  ,16,367.5,493.6,54.74,246.9
36800,2021,41,White  ,Female  ,18,560.3,622.6,64.88,279.8
36801,2021,41,White  ,Female  ,17,435.3,458.9,47.79,201.55
36802,2021,41,White  ,Female  ,17,626.6,494.9,55.38,234.9
36803,2021,41,White  ,Female  ,17,784.9,596.3,69.21,338.85
36804,2021,41,White  ,Male  ,17,491.7,484.4,48.23,182.4
36805,2021,41,White  ,Male  ,20,716.5,564.3,60.25,299.15
36806,2021,41,Non  ,Female  ,21,580.3,591.1,58.14,308.1
36807,2021,41,White  ,Female  ,18,463.4,574.8,62.16,285.05
36808,2021,41,Asian  ,Female  ,17,598.6,567.4,54.75,248.45
36809,2021,41,White  ,Male  ,21,677.9,611.3,63.93,286
36810,2021,41,White  ,Female  ,17,586.8,524.9,52.3,231.5
36811,2021,41,White  ,Female  ,16,405.4,396.7,51.39,214.75
36812,2021,41,Asian  ,Male  ,16,514.3,477.9,71.03,295.5
36813,2021,41,White  ,Male  ,24,423.4,572.2,53.04,242.05
36814,2021,41,White  ,Female  ,16,585,645.8,70.99,314
36815,2021,41,White  ,Female  ,17,710,514.2,59.59,327.8
36816,2021,41,White  ,Female  ,19,387.8,507.4,48.39,199.6
36817,2021,41,Asian  ,Male  ,16,656.2,651.1,74.7,315.2
36818,2021,41,Asian  ,Male  ,17,453.7,514,53.41,269.35
36819,2021,41,White  ,Male  ,18,585.5,587.1,55.49,261.15
36820,2021,41,White  ,Female  ,21,581.5,596.1,66.36,280.3
36821,2021,41,White  ,Male  ,18,798.5,600.5,61.75,297.85
36822,2021,41,White  ,Female  ,19,419.8,511.2,51.92,227
36823,2021,41,Black  ,Male  ,18,609.4,475.6,49.35,212.5
36824,2021,41,White  ,Female  ,18,553.6,509.1,56.14,255.3
36825,2021,41,White  ,Male  ,19,585.6,472.7,47.57,218.25
36826,2021,41,White  ,Male  ,17,669.2,454.6,42.53,250.5
36827,2021,41,Asian  ,Male  ,19,700.1,589.8,59.4,277.4
36828,2021,41,White  ,Male  ,17,596.3,539.1,50.91,224.6
36829,2021,41,White  ,Male  ,17,795.2,638.5,67.21,328.45
36830,2021,41,White  ,Female  ,23,435.3,480.1,59.91,233.95
36831,2021,41,Asian  ,Male  ,16,519.6,588.8,64.1,265.7
36832,2021,41,White  ,Male  ,17,749.6,653.8,64.09,302.4
36833,2021,41,Asian  ,Female  ,17,665.1,557.8,63.8,289.75
36834,2021,41,White  ,Male  ,19,710.4,607.7,67.4,319.7
36835,2021,41,White  ,Male  ,18,624,567.2,61.96,265.4
36836,2021,41,White  ,Female  ,17,450.4,502.4,46.88,242.85
36837,2021,41,Non  ,Female  ,18,415.3,455.2,51.45,247.55
36838,2021,41,Asian  ,Female  ,20,773.8,616.2,65.09,357.7
36839,2021,41,White  ,Male  ,17,616,525.9,63.49,271.4
36840,2021,41,White  ,Female  ,17,521.2,580.1,58.43,241.9
36841,2021,41,White  ,Female  ,17,553.9,521.9,53.85,218.85
36842,2021,41,White  ,Female  ,16,806.6,706.6,70.45,338.5
36843,2021,41,White  ,Female  ,17,516.1,574.9,62.55,233.25
36844,2021,41,White  ,Female  ,19,674.7,544.7,60.22,267.05
36845,2021,41,White  ,Female  ,16,620.3,556.1,64.69,278.15
36846,2021,41,White  ,Female  ,18,504.2,441.8,47.04,258.3
36847,2021,41,White  ,Male  ,16,475.8,465.3,53.87,242.55
36848,2021,41,White  ,Female  ,17,756.5,621.8,65.16,335.3
36849,2021,41,White  ,Female  ,17,650.2,605.7,61.42,284.5
36850,2021,41,White  ,Male  ,18,699.1,601.6,61.56,273.95
36851,2021,41,White  ,Female  ,16,621.4,609.8,64.95,295.8
36852,2021,41,White  ,Female  ,18,688.9,602.9,67.72,334.7
36853,2021,41,Asian  ,Male  ,20,422.9,440.5,35.37,180.7
36854,2021,41,White  ,Female  ,17,600.7,536.2,53.32,241.65
36855,2021,41,White  ,Male  ,17,534.8,487.9,51.89,301
36856,2021,41,White  ,Female  ,17,665,545.5,62.76,296.85
36857,2021,41,Asian  ,Female  ,18,705.5,484.5,61.74,288
36858,2021,41,White  ,Female  ,17,368.3,383.9,50.5,223.1
36859,2021,41,White  ,Female  ,19,492.1,544.1,62.67,264.75
36860,2021,41,White  ,Female  ,21,692.8,555.3,56.59,324.75
36861,2021,41,White  ,Female  ,17,455.8,509.2,48.59,219.1
36862,2021,41,White  ,Female  ,19,616.6,539.3,54.87,258.25
36863,2021,41,White  ,Male  ,17,700.7,630.4,59.61,282.55
36864,2021,41,White  ,Male  ,17,724.7,630.9,71.81,335.6
36865,2021,41,HispLatinos  ,Female  ,20,669.3,556,56.16,285.4
36866,2021,41,White  ,Male  ,17,609.8,497.1,56.49,289.3
36867,2021,41,White  ,Female  ,17,607.4,553,60.1,247.3
36868,2021,41,White  ,Male  ,18,493.6,505.9,48.19,196.35
36869,2021,41,Black  ,Female  ,17,459.7,435.9,51.64,259.5
36870,2021,41,Asian  ,Male  ,17,762.4,606.4,62.07,318.9
36871,2021,41,White  ,Male  ,21,614.7,484,56.96,270.65
36872,2021,41,White  ,Female  ,16,486.4,403.1,40.14,207.1
36873,2021,41,White  ,Male  ,16,698.6,611.6,71.83,312
36874,2021,41,White  ,Male  ,17,566.1,496.5,43.51,304
36875,2021,41,White  ,Female  ,17,416.4,419,42.85,212.6
36876,2021,41,White  ,Female  ,18,780.5,660.6,70.14,325.7
36877,2021,41,White  ,Male  ,20,538.9,557.5,56.77,218.05
36878,2021,41,Black  ,Female  ,19,768.7,599,65.7,337.7
36879,2021,41,White  ,Male  ,18,527.4,595.7,44.26,261.05
36880,2021,41,Asian  ,Female  ,17,411.1,444.4,42.8,195.9
36881,2021,41,Asian  ,Male  ,18,554.8,546.9,59.82,295.35
36882,2021,41,White  ,Male  ,16,555,587.1,62.76,283.25
36883,2021,41,White  ,Male  ,24,778.4,633,67.05,291.6
36884,2021,41,Asian  ,Female  ,18,474,469.1,49.37,225.25
36885,2021,41,White  ,Female  ,17,479.3,481.9,47.96,272.8
36886,2021,41,White  ,Male  ,20,471,447.3,38.42,212.4
36887,2021,41,Asian  ,Male  ,17,415.5,354.4,41.97,229.2
36888,2021,41,Asian  ,Female  ,19,650,495.9,53.06,282.05
36889,2021,41,White  ,Male  ,19,569.3,593.9,53.08,291.45
36890,2021,41,White  ,Male  ,16,516,539.3,64.12,237.45
36891,2021,41,White  ,Male  ,17,411.6,432.7,46.88,232.55
36892,2021,41,White  ,Male  ,17,661.2,539.9,40.37,235.2
36893,2021,41,White  ,Female  ,17,771.5,621.8,71.99,308.75
36894,2021,41,White  ,Female  ,17,544.8,598.3,58.09,234.25
36895,2021,41,White  ,Female  ,16,808.4,680.9,67.01,369.25
36896,2021,41,White  ,Female  ,18,581.9,519.9,45.15,241.1
36897,2021,41,Asian  ,Male  ,19,581.8,527.8,53.59,244.05
36898,2021,41,White  ,Female  ,22,561.7,517.8,58.89,249.5
36899,2021,41,White  ,Female  ,20,716.6,586.1,61.73,290.2
36900,2021,41,White  ,Female  ,17,498.5,343.3,48.38,187.4
36901,2021,41,White  ,Female  ,17,376.2,529.3,41.18,195.3
36902,2021,41,White  ,Female  ,18,481.8,476.4,44.7,237
36903,2021,41,White  ,Male  ,17,410.3,408,47.54,205.15
36904,2021,41,White  ,Male  ,18,453.8,528.5,49.06,242.05
36905,2021,41,White  ,Female  ,18,649.9,569.6,63.54,292.65
36906,2021,41,White  ,Male  ,20,493,529.5,51.19,247.15
36907,2021,41,Black  ,Female  ,17,468.4,450.4,45.52,215
36908,2021,41,White  ,Male  ,18,732.2,597.7,60.99,307.65
36909,2021,41,Black  ,Male  ,16,708.4,608.5,69.81,305.75
36910,2021,41,White  ,Female  ,19,594.6,538.7,52.07,243.75
36911,2021,41,Asian  ,Female  ,18,499.5,498.8,52.8,209.4
36912,2021,41,White  ,Female  ,17,698,576.5,61.89,289.3
36913,2021,41,White  ,Male  ,16,662.7,553.1,65.72,295.85
36914,2021,41,Asian  ,Female  ,17,428.6,412.4,46.21,223.6
36915,2021,41,White  ,Female  ,18,890.6,659.8,71.54,340.55
36916,2021,41,White  ,Female  ,16,603.1,658.7,78.07,298.5
36917,2021,41,White  ,Female  ,17,544,562.7,62.88,286.35
36918,2021,41,Asian  ,Female  ,17,549.1,456.9,46.71,209.75
36919,2021,41,White  ,Female  ,17,560.6,538.4,52.31,201.35
36920,2021,41,White  ,Male  ,19,532.4,581.3,55.18,274.4
36921,2021,41,White  ,Male  ,17,669.4,609.5,65.95,287.8
36922,2021,41,White  ,Male  ,17,447.5,427.9,41.09,181.55
36923,2021,41,White  ,Female  ,17,761.1,587.4,71.51,336.2
36924,2021,41,White  ,Female  ,17,560.2,549.5,60.09,272.8
36925,2021,41,White  ,Male  ,17,777,688.2,64.07,343.8
36926,2021,41,White  ,Female  ,17,735.7,566.4,61.04,282.15
36927,2021,41,White  ,Male  ,17,573.6,590.3,47.55,309.5
36928,2021,41,Asian  ,Male  ,20,470.7,516.1,54.11,187.6
36929,2021,41,Black  ,Male  ,17,510.4,476.1,47.92,210.75
36930,2021,41,White  ,Female  ,17,607.2,627.4,67.07,241.7
36931,2021,41,White  ,Female  ,19,776.1,648.5,72.11,353
36932,2021,41,Non  ,Male  ,17,695.2,576.6,60.19,299.6
36933,2021,41,White  ,Female  ,22,757.5,696,70.6,331.35
36934,2021,41,White  ,Male  ,20,642.7,485.8,45.03,194.65
36935,2021,41,White  ,Female  ,17,428.6,480.4,49.83,238.2
36936,2021,41,HispLatinos  ,Male  ,17,480.4,566.1,54.48,270.05
36937,2021,41,White  ,Female  ,16,679.8,635,69.95,268.1
36938,2021,41,White  ,Male  ,24,763.8,587.2,67.13,281.75
36939,2021,41,White  ,Female  ,17,726.3,700.5,70.64,345.55
36940,2021,41,Asian  ,Male  ,23,479.8,437.9,37.9,230.55
36941,2021,41,Black  ,Male  ,19,454.1,549.6,40.47,259.65
36942,2021,41,White  ,Female  ,17,643.7,573.9,62.21,296.75
36943,2021,41,Asian  ,Male  ,19,612.9,569.3,64.76,293.05
36944,2021,41,White  ,Female  ,17,626.1,489.8,54.98,280.1
36945,2021,41,White  ,Female  ,18,469.3,466.3,44.04,217.2
36946,2021,41,White  ,Male  ,17,633.2,504.5,57.22,245.85
36947,2021,41,White  ,Female  ,18,621,567.5,62.67,277.5
36948,2021,41,White  ,Female  ,17,514.8,468,48.11,236.9
36949,2021,41,White  ,Female  ,18,446.5,483.6,44.79,189.55
36950,2021,41,Asian  ,Female  ,18,636.2,549.3,58.47,268.75
36951,2021,41,White  ,Female  ,17,515,537.9,52.57,232.75
36952,2021,41,White  ,Female  ,16,758.4,696.7,71.2,372.9
36953,2021,41,White  ,Male  ,16,610.4,591.2,69.35,256.9
36954,2021,41,White  ,Female  ,17,503.6,507.1,39.46,222.9
36955,2021,41,Asian  ,Male  ,17,484.9,478.7,39.27,196.75
36956,2021,41,White  ,Male  ,23,660.3,412.3,50.55,250.8
36957,2021,41,Black  ,Female  ,16,454.8,432.7,45.83,205.6
36958,2021,41,White  ,Female  ,17,568.4,543,54.06,245.25
36959,2021,41,White  ,Female  ,17,474.8,430.1,40.69,224.2
36960,2021,41,White  ,Male  ,17,553.9,644.8,64.56,263.05
36961,2021,41,White  ,Female  ,19,673.4,587.2,67.75,261.55
36962,2021,41,Asian  ,Male  ,17,473.2,457,55.19,198.8
36963,2021,41,White  ,Female  ,16,608.1,524.4,58.07,230.85
36964,2021,41,Asian  ,Female  ,18,442.4,510.4,56.1,273.9
36965,2021,41,Asian  ,Male  ,18,364.5,451.5,43.28,185.15
36966,2021,41,White  ,Male  ,18,458,475.5,53.23,226.15
